zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
43412,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43552,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43555,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43699,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43697,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43458,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43520,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43408,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43681,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43635,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43439,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43660,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43661,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43667,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43463,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43519,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43510,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43652,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43654,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43657,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43659,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43656,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43603,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43601,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43682,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43441,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43530,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43531,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43666,18997,The Toledo Edison Co,OH,Bundled,Investor Owned,0.1345852429317061,0.07899534358684916,0.12298869940763708
43437,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43517,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43451,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43612,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
44811,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43616,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43432,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43505,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
45831,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
44841,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43460,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43560,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43554,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43615,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43549,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43468,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43609,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43566,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43569,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43516,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43462,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43558,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43547,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43608,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43447,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43614,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43501,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43522,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43570,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43571,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43567,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43545,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43504,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43553,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43534,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43542,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43431,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43506,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
45856,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43536,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43511,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43410,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43527,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
44836,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43532,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43613,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43502,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43420,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43407,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43540,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43535,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43541,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43617,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43450,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43452,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43416,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43402,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
44867,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43537,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43442,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43606,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43435,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43610,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43605,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43521,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43414,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43557,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43464,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43445,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43512,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43457,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43434,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43430,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43518,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43528,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43533,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43406,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
44883,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43515,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43413,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43611,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43449,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43526,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43443,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43604,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43623,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43524,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43556,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43607,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43469,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43548,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43465,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43543,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
44817,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43620,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43466,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43619,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43525,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43551,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43412,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43552,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43555,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43699,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43697,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43458,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43520,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43408,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43681,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43635,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43439,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43660,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43661,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43667,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43463,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43519,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43510,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43652,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43654,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43657,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43659,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43656,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43603,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43601,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43682,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43441,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43530,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43531,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
43666,18997,The Toledo Edison Co,OH,Delivery,Investor Owned,0.0660669246936997,0.009214127769412777,0.07355976399606584
18655,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18651,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18603,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18702,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18617,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18640,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
17814,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18618,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18705,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18654,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18612,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18636,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18704,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18622,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18707,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18657,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18656,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18706,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18701,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18621,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18643,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
17878,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18709,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18660,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18634,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18708,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18644,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18762,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18627,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18611,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18690,19390,"UGI Utilities, Inc",PA,Bundled,Investor Owned,0.09538730289541343,0.10143490187803333,0.10964487368672186
18655,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18651,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18603,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18702,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18617,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18640,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
17814,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18618,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18705,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18654,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18612,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18636,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18704,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18622,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18707,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18657,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18656,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18706,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18701,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18621,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18643,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
17878,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18709,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18660,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18634,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18708,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18644,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18762,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18627,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18611,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
18690,19390,"UGI Utilities, Inc",PA,Delivery,Investor Owned,0.026825799129941364,0.02129649866678323,0.03935158221704523
65230,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63088,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65580,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64089,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64156,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63401,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65255,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63087,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63846,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63656,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63674,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63055,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
64670,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
63387,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
65443,19436,Union Electric Co - (MO),MO,Bundled,Investor Owned,0.07899699526374139,0.06279079108934586,0.10351046191611071
